Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2025-02-21,1.78,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-24,1.61,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-25,1.7,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-26,1.67,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-27,1.62,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-02-28,1.75,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-03,1.84,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-04,1.96,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-05,1.94,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-06,1.96,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-07,1.9,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-10,2.15,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-11,2.19,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-12,2.02,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-13,2.23,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-14,2.33,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-17,2.3,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-18,2.11,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-19,2.08,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-20,2.16,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-21,2.15,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-24,2.02,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-25,2.06,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-26,2.04,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-27,2.0,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-28,2.27,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-03-31,2.6,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-01,2.59,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-02,2.79,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-03,2.63,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-04,2.41,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-07,2.42,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-08,2.35,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-09,2.29,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-10,2.25,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-11,2.1,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-14,2.06,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-15,2.36,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-16,2.37,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-17,2.19,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-21,2.13,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-22,2.04,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-23,2.03,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-24,1.88,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-25,1.87,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-28,2.12,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-29,2.13,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-04-30,2.07,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-01,2.05,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-02,2.08,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-05,1.98,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-06,1.74,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-07,1.64,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-08,1.68,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
2025-05-09,1.79,Natural Gas (AECO),CAD/GJ,Spot,Bloomberg,NGCDAECO BNGC Index,True
