Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2024-06-11,155000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-12,155000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-13,155000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-14,155000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-17,155000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-18,155000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-19,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-20,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-21,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-24,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-25,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-26,157000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-27,158000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-06-28,158000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-01,158000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-02,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-03,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-04,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-05,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-08,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-09,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-10,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-11,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-12,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-15,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-16,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-17,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-18,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-19,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-22,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-23,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-24,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-25,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-26,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-29,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-30,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-07-31,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-01,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-02,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-05,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-06,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-07,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-08,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-09,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-12,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-13,87500.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-14,160000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-15,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-16,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-19,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-20,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-21,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-22,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-23,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-26,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-27,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-28,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-29,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-08-30,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-02,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-03,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-04,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-05,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-06,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-09,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-10,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-11,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-12,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-13,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-18,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-19,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-20,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-23,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-24,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-25,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-26,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-27,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-09-30,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-08,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-09,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-10,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-11,154000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-14,153000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-15,152000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-16,149000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-17,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-18,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-21,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-22,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-23,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-24,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-25,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-28,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-29,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-30,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-10-31,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-01,148000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-04,146000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-05,146000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-06,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-07,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-08,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-11,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-12,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-13,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-14,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-15,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-18,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-19,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-20,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-21,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-22,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-25,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-26,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-27,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-28,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-11-29,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-02,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-03,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-04,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-05,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-06,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-09,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-10,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-11,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-12,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-13,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-16,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-17,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-18,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-19,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-20,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-23,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-24,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-25,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-26,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-27,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-30,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2024-12-31,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-02,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-03,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-06,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-07,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-08,140000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-09,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-10,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-13,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-14,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-15,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-16,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-17,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-20,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-21,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-22,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-23,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-24,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-01-27,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-10,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-11,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-12,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-13,141000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-14,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-17,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-18,143000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-19,144000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-20,144000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-21,144000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-24,144000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-25,145000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-26,146000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-27,149000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-02-28,151000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-03,154000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-04,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-05,156000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-06,159000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-07,161000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-10,164000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-11,167000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-12,167000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-13,170000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-14,170000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-17,175000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-18,178000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-19,183000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-20,183000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-21,188000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-24,196000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-25,199000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-26,208000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-27,210000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-28,213000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-03-31,218000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-04-01,218000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-04-02,223000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-04-03,226000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-04-07,226000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
2025-04-08,226000.0,Antimony (Sb),CNY/MT,Spot,Bloomberg,CCSMANT1 Index,True
