Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2024-06-27,-8.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-06-28,-8.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-01,-8.55,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-02,-9.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-03,-8.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-04,-8.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-05,-8.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-08,-8.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-09,-8.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-10,-8.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-11,-8.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-12,-7.9,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-15,-7.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-16,-7.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-17,-7.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-18,-7.55,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-19,-7.55,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-22,-7.55,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-23,-7.55,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-24,-9.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-25,-9.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-26,-8.85,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-30,-8.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-07-31,-8.1,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-01,-7.9,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-02,-7.9,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-06,-7.15,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-07,-6.9,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-08,-6.15,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-09,-6.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-12,-5.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-13,-6.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-14,-6.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-15,-6.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-16,-6.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-19,-6.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-20,-6.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-21,-6.9,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-22,-6.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-23,-6.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-26,-6.15,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-27,-6.1,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-28,-6.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-29,-6.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-08-30,-6.35,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-03,-6.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-04,-6.4,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-05,-6.4,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-06,-6.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-09,-6.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-10,-6.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-11,-6.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-12,-6.3,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-13,-7.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-16,-6.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-17,-5.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-18,-5.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-19,-5.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-20,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-23,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-24,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-25,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-26,-5.85,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-27,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-09-30,-5.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-01,-5.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-02,-8.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-03,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-04,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-07,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-08,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-09,-8.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-10,-5.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-11,-5.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-15,-6.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-16,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-17,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-18,-5.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-21,-5.7,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-22,-5.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-23,-5.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-24,-7.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-25,-5.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-28,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-29,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-30,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-10-31,-5.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-01,-5.7,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-04,-5.7,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-05,-5.7,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-06,-7.4,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-07,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-08,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-11,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-12,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-13,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-14,-8.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-15,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-18,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-19,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-20,-5.65,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-21,-4.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-22,-7.8,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2024-11-25,-4.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-02,-5.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-03,-5.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-06,-5.2,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-07,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-08,-5.4,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-09,-5.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-10,-6.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-13,-4.75,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-14,-6.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-15,-4.6,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-16,-5.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-20,-6.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-21,-6.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-22,-4.4,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-23,-4.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-24,-4.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-27,-4.95,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-28,-4.5,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-29,-4.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-30,-4.1,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-01-31,-4.25,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-03,-2.9,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-05,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-06,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-07,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-10,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-11,-5.0,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-12,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-13,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
2025-02-14,-4.05,WCS Differential,USD/barrel,Spot Differential / Spot Price,Bloomberg,WC1DSPOT MRXI Index,True
