Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2024-05-17,1085.41,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-20,1051.99,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-21,1055.04,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-22,1040.28,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-23,1019.71,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-24,1028.15,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-27,1057.08,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-28,1063.91,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-29,1040.09,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-30,1029.36,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-05-31,1038.45,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-03,1019.19,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-04,992.85,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-05,999.55,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-06,1007.32,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-07,967.81,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-10,974.66,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-11,957.52,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-12,961.81,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-13,952.81,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-14,961.3,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-17,972.55,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-18,976.82,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-19,980.84,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-20,984.27,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-21,994.9,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-24,998.75,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-25,987.96,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-26,1014.57,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-27,990.59,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-06-28,996.26,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-01,981.88,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-02,999.23,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-03,998.87,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-04,1001.42,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-05,1030.09,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-08,1003.38,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-09,989.0,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-10,995.96,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-11,1007.34,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-12,1003.92,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-15,999.39,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-16,1004.58,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-17,999.46,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-18,972.08,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-19,965.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-22,950.69,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-23,948.52,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-24,951.56,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-25,937.33,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-26,940.3,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-29,952.6,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-30,963.52,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-07-31,978.74,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-01,963.52,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-02,959.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-05,912.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-06,915.05,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-07,917.76,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-08,936.73,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-09,925.47,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-12,943.9,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-13,941.53,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-14,927.33,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-15,956.3,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-16,957.2,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-19,960.06,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-20,952.26,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-21,969.15,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-22,949.18,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-23,965.62,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-26,963.03,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-27,962.59,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-28,935.87,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-29,942.0,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-08-30,929.79,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-02,930.35,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-03,908.77,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-04,909.62,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-05,929.28,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-06,924.71,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-09,943.05,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-10,943.28,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-11,956.7,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-12,982.57,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-13,998.7,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-16,987.56,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-17,985.92,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-18,973.45,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-19,988.1,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-20,979.43,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-23,960.47,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-24,990.48,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-25,991.46,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-26,1011.87,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-27,1003.82,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-09-30,981.83,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-01,994.35,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-02,1009.22,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-03,995.57,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-04,992.55,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-07,977.03,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-08,958.1,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-09,952.73,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-10,972.13,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-11,987.76,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-14,996.11,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-15,988.21,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-16,998.31,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-17,996.01,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-18,1015.31,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-21,1008.03,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-22,1031.78,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-23,1022.1,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-24,1029.55,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-25,1025.29,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-28,1033.44,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-29,1051.27,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-30,1014.62,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-10-31,994.52,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-01,996.08,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-04,985.79,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-05,1001.19,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-06,987.97,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-07,997.34,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-08,972.49,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-11,966.99,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-12,948.75,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-13,938.58,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-14,940.94,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-15,941.8,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-18,967.92,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-19,974.88,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-20,962.38,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-21,964.41,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-22,966.3,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-25,940.28,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-26,929.23,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-27,930.14,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-28,935.02,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-11-29,949.9,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-02,948.47,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-03,953.14,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-04,940.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-05,940.7,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-06,931.55,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-09,941.5,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-10,942.72,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-11,940.77,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-12,933.18,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-13,926.91,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-16,939.76,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-17,941.39,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-18,921.19,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-19,924.54,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-20,927.8,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-23,941.8,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-24,946.36,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-26,939.75,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-27,925.54,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-30,904.24,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2024-12-31,907.55,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-02,924.64,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-03,939.51,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-06,937.58,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-07,950.8,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-08,958.18,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-09,962.02,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-10,965.8,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-13,956.27,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-14,942.22,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-15,942.74,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-16,935.98,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-17,944.4,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-20,947.31,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-21,947.12,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-22,951.25,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-23,946.89,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-24,951.45,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-27,949.93,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-28,945.1,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-29,950.18,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-30,971.33,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-01-31,982.56,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-03,967.73,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-04,969.08,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-05,984.2,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-06,989.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-07,978.48,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-10,991.42,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-11,989.14,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-12,995.87,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-13,1000.38,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-14,983.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-17,985.32,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-18,986.2,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-19,975.75,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-20,980.95,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-21,973.0,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-24,969.96,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-25,971.87,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-26,968.5,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-27,950.94,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-02-28,949.43,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-03-03,956.66,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-03-04,963.1,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-03-05,968.7,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
2025-03-06,970.28,Platinum (Pt),USD/troy oz,Spot,Bloomberg,XPT BGN Curncy,True
