Date,Price,Commodity,Units,Type,Data Source,Ticker,has_quality_issues
2024-08-28,9129.97,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-08-29,9125.64,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-08-30,9118.14,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-02,9057.34,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-03,8829.85,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-04,8836.82,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-05,8978.71,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-06,8875.52,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-09,8972.42,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-10,8898.81,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-11,8964.78,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-12,9095.69,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-13,9189.17,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-16,9264.82,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-17,9237.63,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-18,9266.06,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-19,9388.22,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-20,9346.45,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-23,9413.08,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-24,9665.31,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-25,9677.64,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-26,9944.84,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-27,9846.53,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-09-30,9692.01,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-01,9840.22,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-02,9943.34,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-03,9717.92,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-04,9796.41,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-07,9777.73,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-08,9594.57,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-09,9529.83,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-10,9582.86,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-11,9650.49,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-14,9526.48,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-15,9386.71,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-16,9418.77,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-17,9384.92,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-18,9503.03,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-21,9420.76,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-22,9437.8,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-23,9376.54,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-24,9367.42,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-25,9469.4,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-28,9396.98,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-29,9388.04,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-30,9398.03,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-10-31,9373.55,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-01,9444.83,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-04,9568.39,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-05,9598.02,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-06,9199.57,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-07,9527.11,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-08,9302.37,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-11,9187.46,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-12,9002.18,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-13,8908.61,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-14,8861.99,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-15,8881.89,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-18,8954.64,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-19,8966.59,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-20,8968.02,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-21,8885.11,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-22,8848.01,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-25,8923.43,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-26,8884.13,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-27,8901.72,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-28,8884.35,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-11-29,8891.85,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-02,8874.13,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-03,9010.21,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-04,8969.99,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-05,8961.83,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-06,9011.91,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-09,9118.98,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-10,9101.04,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-11,9074.07,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-12,8972.62,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-13,8940.53,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-16,8942.47,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-17,8868.97,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-18,8909.54,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-19,8770.41,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-20,8832.85,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-23,8801.52,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-24,8845.82,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-27,8871.92,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-30,8794.85,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2024-12-31,8652.67,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-02,8691.69,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-03,8767.96,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-06,8887.1,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-07,8886.89,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-08,8917.34,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-09,8971.57,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-10,8991.86,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-13,8978.84,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-14,9033.7,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-15,9053.38,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-16,9123.09,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-17,9081.89,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-20,9163.02,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-21,9168.88,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-22,9105.45,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-23,9117.75,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-24,9156.25,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-27,8972.06,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-28,8861.31,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-29,8943.8,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-30,9008.68,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-01-31,8928.47,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-03,8978.57,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-04,9024.7,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-05,9114.51,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-06,9155.36,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-07,9287.61,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-10,9330.01,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-11,9239.16,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-12,9344.29,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-13,9434.88,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-14,9490.43,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-17,9321.0,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-18,9401.15,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-19,9425.91,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-20,9532.1,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-21,9518.84,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
2025-02-24,9489.49,Copper (Cu),USD/MT,Spot (LME Cash),Bloomberg,LMCADY Comdty,True
